TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,TRX_DATE
PT032923CM038,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_LUXURY,VTX_GB_808260000,-40.000000,40.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|-40.0|MATCHED|PAYCHARGED||-40.000000|0.000000|-40.0|-40|Y,2023-03-29
PT032923CM037,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE|Reduced Rate 1|21|||||F,RIUS104111|-5.0|MATCHED|PAYCHARGED||-5.000000|0.000000|-5.0|-5|Y,2023-03-29
PT032923CM040,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_MIXED,VTX_GB_808260000,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM039,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_USERDEF,VTX_GB_808260000,-15.000000,15.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|-15.0|MATCHED|PAYCHARGED||-15.000000|0.000000|-15.0|-15|Y,2023-03-29
PT032923CM034,1,VERTEX AU VAT,COUNTRY AU INPUT,VTX_AU_VAT_I_STD,VTX_AU_800360000,-10.000000,10.000000,-100.000000,N,100.000000,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-10.0|MATCHED|PAYCHARGED||-10.000000|0.000000|-10.0|-10|Y,2023-03-29
PT032923CM033,1,VERTEX SG VAT,COUNTRY SG INPUT,VTX_SG_VAT_I_STD,VTX_SG_807020000,-7.000000,7.000000,-100.000000,N,100.000000,VAT|GST|VAT,SG411852989|DE6352410|||,SINGAPORE,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-7.0|MATCHED|PAYCHARGED||-7.000000|0.000000|-7.0|-7|Y,2023-03-29
PT032923CM036,1,VERTEX AU VAT,COUNTRY AU INPUT,VTX_AU_VAT_I_STD,VTX_AU_800360000,-10.000000,10.000000,-100.000000,N,100.000000,VAT|GST|VAT,AU201832048|DE6352410|||,AUSTRALIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-10.0|MATCHED|PAYCHARGED||-10.000000|0.000000|-10.0|-10|Y,2023-03-29
PT032923CM035,1,VERTEX AU VAT,COUNTRY AU INPUT,VTX_AU_VAT_I_STD,VTX_AU_800360000,-10.000000,10.000000,-100.000000,N,100.000000,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-10.0|MATCHED|PAYCHARGED||-10.000000|0.000000|-10.0|-10|Y,2023-03-29
PT032923CM030,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES6518992|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM029,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-21.0|MATCHED|PAYCHARGED||-21.000000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM032,1,VERTEX SG VAT,COUNTRY SG INPUT,VTX_SG_VAT_I_STD,VTX_SG_807020000,-7.000000,7.000000,-100.000000,N,100.000000,VAT|GST|VAT,SG521852975|SG4152630|||,SINGAPORE,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-7.0|MATCHED|PAYCHARGED||-7.000000|0.000000|-7.0|-7|Y,2023-03-29
PT032923CM031,1,VERTEX SG VAT,COUNTRY SG INPUT,VTX_SG_VAT_I_STD,VTX_SG_807020000,-7.000000,7.000000,-100.000000,N,100.000000,VAT|GST|VAT,SG631852963|SG4152630|||,SINGAPORE,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-7.0|MATCHED|PAYCHARGED||-7.000000|0.000000|-7.0|-7|Y,2023-03-29
PT032923CM058,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-9.000000,9.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|-9.0|MATCHED|PAYCHARGED||-9.000000|0.000000|-9.0|-9|Y,2023-03-29
PT032923CM057,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-9.000000,9.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|-9.0|MATCHED|PAYCHARGED||-9.000000|0.000000|-9.0|-9|Y,2023-03-29
PT032923CM060,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F,RIUS104111|-5.0|MATCHED|PAYCHARGED||-5.000000|0.000000|-5.0|-5|Y,2023-03-29
PT032923CM059,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F,RIUS104111|-5.0|MATCHED|PAYCHARGED||-5.000000|0.000000|-5.0|-5|Y,2023-03-29
PT032923CM054,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-16.000000,16.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|-16.0|MATCHED|PAYCHARGED||-16.000000|0.000000|-16.0|-16|Y,2023-03-29
PT032923CM053,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-16.000000,16.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|-16.0|MATCHED|PAYCHARGED||-16.000000|0.000000|-16.0|-16|Y,2023-03-29
PT032923CM056,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-9.000000,9.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|-9.0|MATCHED|PAYCHARGED||-9.000000|0.000000|-9.0|-9|Y,2023-03-29
PT032923CM055,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-16.000000,16.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|-16.0|MATCHED|PAYCHARGED||-16.000000|0.000000|-16.0|-16|Y,2023-03-29
PT032923CM050,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_MIXED,VTX_DE_802760000,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM049,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,-15.000000,15.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|-15.0|MATCHED|PAYCHARGED||-15.000000|0.000000|-15.0|-15|Y,2023-03-29
PT032923CM052,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_MIXED,VTX_DE_802760000,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM051,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_MIXED,VTX_DE_802760000,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|-18.0|MATCHED|PAYCHARGED||-18.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM046,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,-40.000000,40.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|-40.0|MATCHED|PAYCHARGED||-40.000000|0.000000|-40.0|-40|Y,2023-03-29
PT032923CM045,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_LUXURY,VTX_DE_802760000,-40.000000,40.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|-40.0|MATCHED|PAYCHARGED||-40.000000|0.000000|-40.0|-40|Y,2023-03-29
PT032923CM048,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,-15.000000,15.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|-15.0|MATCHED|PAYCHARGED||-15.000000|0.000000|-15.0|-15|Y,2023-03-29
PT032923CM047,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_USERDEF,VTX_DE_802760000,-15.000000,15.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|-15.0|MATCHED|PAYCHARGED||-15.000000|0.000000|-15.0|-15|Y,2023-03-29
PT032923CM074,2,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-47.2|MATCHED|PAYCHARGED||-47.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM074,2,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,-5.200000,5.200000,-100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-47.2|MATCHED|PAYCHARGED||-47.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM074,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-47.2|MATCHED|PAYCHARGED||-47.200000|0.000000|-21.0|-21|Y,2023-03-29
PT032923CM073,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,-4.000000,4.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES6518992|||,SPAIN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE|Reduced Rate 2|21|||||F,RIUS104111|-4.0|MATCHED|PAYCHARGED||-4.000000|0.000000|-4.0|-4|Y,2023-03-29
PT032923A076,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,22.000000,20.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|20.0|OVERCHARGED|PAYCHARGED|PROFILE|22.000000|2.000000|20.0|22|Y,2023-03-29
PT032923CM075,2,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_LUXURY,VTX_GB_808260000,-40.000000,40.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-40.0|-40|Y,2023-03-29
PT032923CM075,5,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE|Reduced Rate 1|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-5.0|-5|Y,2023-03-29
PT032923CM075,3,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_USERDEF,VTX_GB_808260000,-15.000000,15.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-15.0|-15|Y,2023-03-29
PT032923CM075,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,-20.000000,20.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-20.0|-20|Y,2023-03-29
PT032923CM075,6,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-16.000000,16.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE|Reduced Rate 3|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-16.0|-16|Y,2023-03-29
PT032923CM075,4,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_MIXED,VTX_GB_808260000,-18.000000,18.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Mixed|SINGLE_RATE|Mixed|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-18.0|-18|Y,2023-03-29
PT032923CM075,7,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,-9.000000,9.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE|Reduced Rate 4|21|||||F,RIUS104111|-123.0|MATCHED|PAYCHARGED||-123.000000|0.000000|-9.0|-9|Y,2023-03-29
PT032923CM070,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_ZERO,VTX_ES_807240000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM070,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|ES4152630|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|01|03||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM070,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_ZERO,VTX_ES_807240000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM069,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_EXEMPT,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,EXEMPT|DEFAULT|Exempt||Exempt|21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM072,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,-4.000000,4.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE|Reduced Rate 2|21|||||F,RIUS104111|-4.0|MATCHED|PAYCHARGED||-4.000000|0.000000|-4.0|-4|Y,2023-03-29
PT032923CM071,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,-4.000000,4.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE|Reduced Rate 2|21|||||F,RIUS104111|-4.0|MATCHED|PAYCHARGED||-4.000000|0.000000|-4.0|-4|Y,2023-03-29
PT032923CM066,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_ZERO,VTX_NL_805280000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,NETHERLANDS,TAXABLE|DEFAULT|Zero Rate||Zero Rate|01|03||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM066,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM066,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM065,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_ZERO,VTX_NL_805280000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,NETHERLANDS,TAXABLE|DEFAULT|Zero Rate||Zero Rate|01|03||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM065,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM065,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM068,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_OUTOFSCOPE,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM067,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM067,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Zero Rate||Zero Rate|09|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM067,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_ZERO,VTX_NL_805280000,0.000000,0.000000,-100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|GB852145872|||,NETHERLANDS,TAXABLE|DEFAULT|Zero Rate||Zero Rate|01|03||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923CM062,1,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,-5.200000,5.200000,-100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM062,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM061,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,-5.000000,5.000000,-100.000000,N,100.000000,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,TAXABLE|DEFAULT|Reduced Rate 5|SINGLE_RATE|Reduced Rate 5|21|||||F,RIUS104111|-5.0|MATCHED|PAYCHARGED||-5.000000|0.000000|-5.0|-5|Y,2023-03-29
PT032923CM064,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES6518992|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM064,1,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,-5.200000,5.200000,-100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES6518992|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923CM063,1,VERTEX ES VAT,COUNTRY ES ADDLVAT INPUT,VTX_ES_AVAT_I_STD,VTX_ES_807240000,-5.200000,5.200000,-100.000000,N,100.000000,VAT|Additional VAT|Additional VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
