TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
IF100421A110,369,"VERTEX SE VAT","COUNTRY SE INPUT",VTX_SE_VAT_I_EXEMPT,VTX_SE_807520000,0,0,100,N,100,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,EXEMPT|DEFAULT|Exempt|||21|||||T,321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A019,37,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_STD,VTX_DE_802760000,19,19,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A110,370,"VERTEX SE VAT","COUNTRY SE INPUT",VTX_SE_VAT_I_ZERO,VTX_SE_807520000,0,0,100,N,100,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A111,372,"VERTEX SE VAT","COUNTRY SE INPUT",VTX_SE_VAT_I_REDUCED,VTX_SE_807520000,6,6,100,N,100,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|6.0|MATCHED|PAYCHARGED||6.000000|0.000000|6.0|6|Y
IF100421A112,374,"VERTEX SE VAT","COUNTRY SE INPUT",VTX_SE_VAT_I_REDUCED,VTX_SE_807520000,12,12,100,N,100,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|12.0|MATCHED|PAYCHARGED||12.000000|0.000000|12.0|12|Y
IF100421A113,376,"VERTEX TR VAT","COUNTRY TR INPUT",VTX_TR_VAT_I_ZERO,VTX_TR_807920000,0,0,100,N,100,VAT|VAT|VAT,TR20180809|TR20180803|||,TURKEY,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A114,378,"VERTEX TR VAT","COUNTRY TR INPUT",VTX_TR_VAT_I_ZERO,VTX_TR_807920000,0,0,100,N,100,VAT|VAT|VAT,TR20180809|TR20180803|||,TURKEY,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A115,380,"VERTEX ZA VAT","COUNTRY ZA INPUT",VTX_ZA_VAT_I_EXEMPT,VTX_ZA_807100000,0,0,100,N,100,VAT|VAT|VAT,ZA20180809|ZA20180803|||,"SOUTH AFRICA",EXEMPT|DEFAULT|Exempt|||21|||||T,321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A116,382,"VERTEX BE VAT","COUNTRY BE INPUT",VTX_BE_VAT_I_STD,VTX_BE_800560000,21,21,100,N,100,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|21.0|21|Y
IF100421A116,383,"VERTEX BE VAT","COUNTRY BE INPUT",VTX_BE_VAT_I_REDUCED,VTX_BE_800560000,12,12,100,N,100,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|12.0|12|Y
IF100421A116,384,"VERTEX BE VAT","COUNTRY BE INPUT",VTX_BE_VAT_I_EXEMPT,VTX_BE_800560000,0,0,100,N,100,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,EXEMPT|DEFAULT|Exempt|||21|||||T,321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A117,386,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_STD,VTX_NO_805780000,25,25,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|25.0|25|Y
IF100421A117,387,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_OUTOFSCOPE,VTX_NO_805780000,0,0,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|0.0|0|Y
IF100421A117,388,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_REDUCED,VTX_NO_805780000,15,15,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|15.0|15|Y
IF100421A117,389,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_EXEMPT,VTX_NO_805780000,0,0,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,EXEMPT|DEFAULT|Exempt|||21|||||T,321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|0.0|0|Y
IF100421A020,39,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_STD,VTX_DE_802760000,19,19,100,N,100,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A117,390,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_REDUCED,VTX_NO_805780000,12,12,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||T",321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|12.0|12|Y
IF100421A117,391,"VERTEX NO VAT","COUNTRY NO INPUT",VTX_NO_VAT_I_ZERO,VTX_NO_805780000,0,0,100,N,100,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|0.0|0|Y
IF100421A118,393,"VERTEX IT VAT","COUNTRY IT INPUT",VTX_IT_VAT_I_STD,VTX_IT_803800000,22,22,100,N,100,VAT|VAT|VAT,IT20180809|IT20180803|||,ITALY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|36.0|MATCHED|PAYCHARGED||36.000000|0.000000|22.0|22|Y
IF100421A118,394,"VERTEX IT VAT","COUNTRY IT INPUT",VTX_IT_VAT_I_REDUCED,VTX_IT_803800000,10,10,100,N,100,VAT|VAT|VAT,IT20180809|IT20180803|||,ITALY,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|36.0|MATCHED|PAYCHARGED||36.000000|0.000000|10.0|10|Y
IF100421A118,395,"VERTEX IT VAT","COUNTRY IT INPUT",VTX_IT_VAT_I_OUTOFSCOPE,VTX_IT_803800000,0,0,100,N,100,VAT|VAT|VAT,IT20180809|IT20180803|||,ITALY,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|36.0|MATCHED|PAYCHARGED||36.000000|0.000000|0.0|0|Y
IF100421A118,396,"VERTEX IT VAT","COUNTRY IT INPUT",VTX_IT_VAT_I_REDUCED,VTX_IT_803800000,4,4,100,N,100,VAT|VAT|VAT,IT20180809|IT20180803|||,ITALY,"TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE||21|||||F",321|36.0|MATCHED|PAYCHARGED||36.000000|0.000000|4.0|4|Y
IF100421A118,397,"VERTEX IT VAT","COUNTRY IT INPUT",VTX_IT_VAT_I_EXEMPT,VTX_IT_803800000,0,0,100,N,100,VAT|VAT|VAT,IT20180809|IT20180803|||,ITALY,EXEMPT|DEFAULT|Exempt|||21|||||T,321|36.0|MATCHED|PAYCHARGED||36.000000|0.000000|0.0|0|Y
IF100421A119,399,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_STD,VTX_FR_802500000,20,20,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|20.0|20|Y
IF100421A119,400,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_REDUCED,VTX_FR_802500000,10,10,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|10.0|10|Y
IF100421A119,401,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_REDUCED,VTX_FR_802500000,5.5,5.5,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|5.5|5.5|Y
IF100421A119,402,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_REDUCED,VTX_FR_802500000,2.1,2.1,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE||21|||||F",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|2.1|2.1|Y
IF100421A119,403,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_OUTOFSCOPE,VTX_FR_802500000,0,0,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|0.0|0|Y
IF100421A119,404,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_EXEMPT,VTX_FR_802500000,0,0,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,EXEMPT|DEFAULT|Exempt|||21|||||T,321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|0.0|0|Y
IF100421A119,405,"VERTEX FR VAT","COUNTRY FR INPUT",VTX_FR_VAT_I_ZERO,VTX_FR_802500000,0,0,100,N,100,VAT|VAT|VAT,FR20180809|FR20180803|||,FRANCE,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|37.6|MATCHED|PAYCHARGED||37.600000|0.000000|0.0|0|Y
IF100421A120,407,"VERTEX CH VAT","COUNTRY CH INPUT",VTX_CH_VAT_I_STD,VTX_CH_807560000,7.7,7.7,100,N,100,VAT|VAT|VAT,CH20180815|CH20180803|||,SWITZERLAND,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|13.9|MATCHED|PAYCHARGED||13.900000|0.000000|7.7|7.7|Y
IF100421A120,408,"VERTEX CH VAT","COUNTRY CH INPUT",VTX_CH_VAT_I_REDUCED,VTX_CH_807560000,3.7,3.7,100,N,100,VAT|VAT|VAT,CH20180815|CH20180803|||,SWITZERLAND,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|13.9|MATCHED|PAYCHARGED||13.900000|0.000000|3.7|3.7|Y
IF100421A120,409,"VERTEX CH VAT","COUNTRY CH INPUT",VTX_CH_VAT_I_REDUCED,VTX_CH_807560000,2.5,2.5,100,N,100,VAT|VAT|VAT,CH20180815|CH20180803|||,SWITZERLAND,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|13.9|MATCHED|PAYCHARGED||13.900000|0.000000|2.5|2.5|Y
IF100421A021,41,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_STD,VTX_DE_802760000,19,19,100,N,100,VAT|VAT|VAT,DE224193841|DE6352410|||,GERMANY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A120,410,"VERTEX CH VAT","COUNTRY CH INPUT",VTX_CH_VAT_I_OUTOFSCOPE,VTX_CH_807560000,0,0,100,N,100,VAT|VAT|VAT,CH20180815|CH20180803|||,SWITZERLAND,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|13.9|MATCHED|PAYCHARGED||13.900000|0.000000|0.0|0|Y
IF100421A120,411,"VERTEX CH VAT","COUNTRY CH INPUT",VTX_CH_VAT_I_EXEMPT,VTX_CH_807560000,0,0,100,N,100,VAT|VAT|VAT,CH20180815|CH20180803|||,SWITZERLAND,EXEMPT|DEFAULT|Exempt|||21|||||T,321|13.9|MATCHED|PAYCHARGED||13.900000|0.000000|0.0|0|Y
IF100421A121,413,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,20,20,100,N,100,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|20.0|20|Y
IF100421A121,414,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A121,415,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A121,416,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,9,9,100,N,100,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|9.0|9|Y
IF100421A121,417,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A122,419,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,25,25,100,N,100,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|25.0|25|Y
IF100421A122,420,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,13,13,100,N,100,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|13.0|13|Y
IF100421A122,421,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|5.0|5|Y
IF100421A122,422,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y
IF100421A122,423,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y
IF100421A123,425,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,19,19,100,N,100,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|19.0|19|Y
IF100421A123,426,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,9,9,100,N,100,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|9.0|9|Y
IF100421A123,427,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|5.0|5|Y
IF100421A123,428,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,EXEMPT|DEFAULT|Exempt|||21|||||T,321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A123,429,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A022,43,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_STD,VTX_GB_808260000,20,20,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|20.0|20|Y
IF100421A124,431,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,25,25,100,N,100,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|25.0|25|Y
IF100421A124,432,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A124,433,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,EXEMPT|DEFAULT|Exempt|||21|||||T,321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A124,434,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A125,436,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,20,20,100,N,100,VAT|VAT|VAT,ES20181001|EE20180803|||,ESTONIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|20.0|20|Y
IF100421A125,437,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,9,9,100,N,100,VAT|VAT|VAT,ES20181001|EE20180803|||,ESTONIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|9.0|9|Y
IF100421A125,438,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,ES20181001|EE20180803|||,ESTONIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A125,439,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,ES20181001|EE20180803|||,ESTONIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A125,440,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,ES20181001|EE20180803|||,ESTONIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y
IF100421A126,442,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,24,24,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|24.0|24|Y
IF100421A126,443,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|0.0|0|Y
IF100421A126,444,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,14,14,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|14.0|14|Y
IF100421A126,445,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,EXEMPT|DEFAULT|Exempt|||21|||||T,321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|0.0|0|Y
IF100421A126,446,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,10,10,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|10.0|10|Y
IF100421A126,447,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,FI20181001|FI20180803|||,FINLAND,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|48.0|MATCHED|PAYCHARGED||48.000000|0.000000|0.0|0|Y
IF100421A127,449,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,24,24,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|24.0|24|Y
IF100421A023,45,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_STD,VTX_GB_808260000,20,20,100,N,100,VAT|VAT|VAT,GB805979783|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|20.0|20|Y
IF100421A127,450,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,6,6,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|6.0|6|Y
IF100421A127,451,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y
IF100421A127,452,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,EXEMPT|DEFAULT|Exempt|||21|||||T,321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y
IF100421A127,453,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,13,13,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|13.0|13|Y
IF100421A127,454,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,GR20180809|GR20180803|||,GREECE,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y
IF100421A128,456,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,21,21,100,N,100,VAT|VAT|VAT,LV20181001|LV20180803|||,LATVIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|21.0|21|Y
