TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
SL041221VENCHG04,173,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,60,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.31|60.0|51.69|Y
SL041221VENCHG04,174,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,68.5,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-9.49|68.5|59|Y
SL041221VENCHG04,175,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,79.68,9.25,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|688.500000|-12.82|92.5|79.68|Y
SL041221VENCHG04,176,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,76.45,8.875,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|688.500000|-12.30|88.75|76.45|Y
SL041221VENCHG04,177,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.8|63.5|54.7|Y
SL041221VENCHG04,178,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,70,7,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-9.7|70.0|60.3|Y
SL041221VENCHG04,179,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,60,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.31|60.0|51.69|Y
SL041221VENCHG04,180,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,60,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.31|60.0|51.69|Y
SL041221VENCHG04,181,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,68.5,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-9.49|68.5|59.01|Y
SL041221VENCHG04,182,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||688.500000|-12.47|||Y
SL041221VENCHG04,182,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||688.500000|-12.47|||Y
SL041221VENCHG04,182,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||688.500000|-12.47|||Y
SL041221VENCHG04,183,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|799.25|MATCHED|PAYCALCULATED|OVERRIDE|688.500000|0.0|0.0|0|Y
SL041221VENCHG05,185,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,70.55,9.25,0,N,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,185,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,21.95,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,185,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,185,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,186,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.76,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-14.24|60.0|45.76|Y
SL041221VENCHG05,187,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,52.24,6.85,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-16.26|68.5|52.24|Y
SL041221VENCHG05,188,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,70.55,9.25,0,N,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,188,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,21.95,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,188,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,188,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.95|92.5|70.55|Y
SL041221VENCHG05,189,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,67.69,8.875,1000,N,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.06|88.75|67.69|Y
SL041221VENCHG05,189,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,17.31,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.06|88.75|67.69|Y
SL041221VENCHG05,189,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.06|88.75|67.69|Y
SL041221VENCHG05,189,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|621.000000|-21.06|88.75|67.69|Y
SL041221VENCHG05,190,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,48.43,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-15.07|63.5|48.43|Y
SL041221VENCHG05,191,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,53.39,7,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-16.61|70.0|53.39|Y
SL041221VENCHG05,192,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.76,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-14.24|60.0|45.76|Y
SL041221VENCHG05,193,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.76,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-14.24|60.0|45.76|Y
SL041221VENCHG05,194,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,52.23,6.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|621.000000|-16.26|68.5|52.23|Y
SL041221VENCHG05,195,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-21.36|||Y
SL041221VENCHG05,195,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-21.36|||Y
SL041221VENCHG05,195,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-21.36|||Y
SL041221VENCHG05,196,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|814.25|MATCHED|PAYCALCULATED|OVERRIDE|621.000000|0.0|0.0|0|Y
SL041221VENCHG06,198,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.65,7.75,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,GEORGIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-76.85|77.5|0.65|Y
SL041221VENCHG06,198,"VERTEX US TAX",COUNTY,STD,CO-VTL-111210000,27.5,2.75,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FULTON,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-76.85|77.5|0.65|Y
SL041221VENCHG06,198,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-78130,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-76.85|77.5|0.65|Y
SL041221VENCHG06,198,"VERTEX US TAX",STATE,STD,ST-VTL-110000000,39.35,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,GEORGIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-76.85|77.5|0.65|Y
SL041221VENCHG06,199,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.5,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-59.5|60.0|0.5|Y
SL041221VENCHG06,199,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,59.5,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-59.5|60.0|0.5|Y
SL041221VENCHG06,200,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.57,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-67.93|68.5|0.57|Y
SL041221VENCHG06,200,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-67.93|68.5|0.57|Y
SL041221VENCHG06,200,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-67.93|68.5|0.57|Y
SL041221VENCHG06,200,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,47.93,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-67.93|68.5|0.57|Y
SL041221VENCHG06,201,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,.78,9.25,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-91.73|92.5|0.78|Y
SL041221VENCHG06,201,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-91.73|92.5|0.78|Y
SL041221VENCHG06,201,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-91.73|92.5|0.78|Y
SL041221VENCHG06,201,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,69.22,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|298.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|2.500000|-91.73|92.5|0.78|Y
SL041221VENCHG07,203,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,98.12,7,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|28.12|70.0|98.12|Y
SL041221VENCHG07,203,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-4.02,1,-401.71,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|28.12|70.0|98.12|Y
SL041221VENCHG07,203,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-24.1,6,-401.71,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|28.12|70.0|98.12|Y
SL041221VENCHG07,204,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,84.1,6,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|24.1|60.0|84.1|Y
SL041221VENCHG07,204,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,-24.1,6,-401.67,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|24.1|60.0|84.1|Y
SL041221VENCHG07,205,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,84.1,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|24.1|60.0|84.1|Y
SL041221VENCHG07,205,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-24.1,6,-401.51,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|24.1|60.0|84.1|Y
SL041221VENCHG07,206,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,96.02,6.85,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|27.52|68.5|96.02|Y
SL041221VENCHG07,206,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,-4.02,1,-401.75,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|27.52|68.5|96.02|Y
SL041221VENCHG07,206,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,-4.02,1,-401.75,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|27.52|68.5|96.02|Y
SL041221VENCHG07,206,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,-19.48,4.85,-401.75,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|OVERCHARGED|PAYCHARGEDACCRCREDIT|RANGE|488.500000|27.52|68.5|96.02|Y
SL041221VENCHG07,207,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|36.15|||Y
SL041221VENCHG07,207,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|36.15|||Y
SL041221VENCHG07,207,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|348.5|DPP|ACCRUEALL||488.500000|36.15|||Y
SL041221VENCHG07,208,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|348.5|MATCHED|PAYCALCULATED|OVERRIDE|488.500000|0.0|0.0|0|Y
SL041221VENCHG08,210,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,50.07,9.25,0,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-42.42|92.5|50.07|Y
SL041221VENCHG08,210,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-42.42|92.5|50.07|Y
SL041221VENCHG08,210,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-42.42|92.5|50.07|Y
